datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/3/2019 1:00:00 AM,1/2/2019 8:00:00 PM,EAST,4719,5900
1/3/2019 1:00:00 AM,1/2/2019 8:00:00 PM,WEST,3358,5000
1/3/2019 2:00:00 AM,1/2/2019 9:00:00 PM,APSOUTH,3250,3800
1/3/2019 2:00:00 AM,1/2/2019 9:00:00 PM,BCPEP,5638,6500
1/3/2019 2:00:00 AM,1/2/2019 9:00:00 PM,CENTRAL,-17,3100
1/3/2019 2:00:00 AM,1/2/2019 9:00:00 PM,EAST,4257,5900
1/3/2019 2:00:00 AM,1/2/2019 9:00:00 PM,WEST,2707,5000
1/3/2019 3:00:00 AM,1/2/2019 10:00:00 PM,APSOUTH,2837,3800
1/3/2019 3:00:00 AM,1/2/2019 10:00:00 PM,BCPEP,4891,6500
1/3/2019 3:00:00 AM,1/2/2019 10:00:00 PM,CENTRAL,326,3100
1/3/2019 3:00:00 AM,1/2/2019 10:00:00 PM,EAST,4558,5900
1/3/2019 3:00:00 AM,1/2/2019 10:00:00 PM,WEST,2592,5000
1/3/2019 4:00:00 AM,1/2/2019 11:00:00 PM,APSOUTH,2621,3300
1/3/2019 4:00:00 AM,1/2/2019 11:00:00 PM,BCPEP,4571,5800
1/3/2019 4:00:00 AM,1/2/2019 11:00:00 PM,CENTRAL,1288,4200
1/3/2019 4:00:00 AM,1/2/2019 11:00:00 PM,EAST,4386,7100
1/3/2019 4:00:00 AM,1/2/2019 11:00:00 PM,WEST,3180,5200
1/3/2019 5:00:00 AM,1/3/2019 12:00:00 AM,APSOUTH,2370,3200
1/3/2019 5:00:00 AM,1/3/2019 12:00:00 AM,BCPEP,5496,5600
1/3/2019 5:00:00 AM,1/3/2019 12:00:00 AM,CENTRAL,-1082,4100
1/3/2019 5:00:00 AM,1/3/2019 12:00:00 AM,EAST,2255,6800
1/3/2019 5:00:00 AM,1/3/2019 12:00:00 AM,WEST,1519,5000
1/3/2019 6:00:00 AM,1/3/2019 1:00:00 AM,APSOUTH,2520,3200
1/3/2019 6:00:00 AM,1/3/2019 1:00:00 AM,BCPEP,5344,5600
1/3/2019 6:00:00 AM,1/3/2019 1:00:00 AM,CENTRAL,-1137,4100
1/3/2019 6:00:00 AM,1/3/2019 1:00:00 AM,EAST,2227,6800
1/3/2019 6:00:00 AM,1/3/2019 1:00:00 AM,WEST,1444,5000
1/3/2019 7:00:00 AM,1/3/2019 2:00:00 AM,APSOUTH,2653,3200
1/3/2019 7:00:00 AM,1/3/2019 2:00:00 AM,BCPEP,4969,5600
1/3/2019 7:00:00 AM,1/3/2019 2:00:00 AM,CENTRAL,-1237,4100
1/3/2019 7:00:00 AM,1/3/2019 2:00:00 AM,EAST,2202,6800
1/3/2019 7:00:00 AM,1/3/2019 2:00:00 AM,WEST,1187,5000
1/3/2019 8:00:00 AM,1/3/2019 3:00:00 AM,APSOUTH,2342,3200
1/3/2019 8:00:00 AM,1/3/2019 3:00:00 AM,BCPEP,5120,5600
1/3/2019 8:00:00 AM,1/3/2019 3:00:00 AM,CENTRAL,-1235,4100
1/3/2019 8:00:00 AM,1/3/2019 3:00:00 AM,EAST,2177,6800
1/3/2019 8:00:00 AM,1/3/2019 3:00:00 AM,WEST,1238,5000
