forecast_execution_date_ept,forecast_date,forecast_gen_outage_mw_rto,forecast_gen_outage_mw_west,forecast_gen_outage_mw_other
11/25/2015 12:00:00 AM,12/20/2015 12:00:00 AM,4236,1696,2540
11/25/2015 12:00:00 AM,12/21/2015 12:00:00 AM,4236,1696,2540
11/25/2015 12:00:00 AM,12/22/2015 12:00:00 AM,3356,816,2540
11/25/2015 12:00:00 AM,12/23/2015 12:00:00 AM,2514,816,1698
11/25/2015 12:00:00 AM,12/24/2015 12:00:00 AM,2514,816,1698
11/25/2015 12:00:00 AM,12/25/2015 12:00:00 AM,3063,816,2247
11/25/2015 12:00:00 AM,12/26/2015 12:00:00 AM,3063,816,2247
11/25/2015 12:00:00 AM,12/27/2015 12:00:00 AM,3063,816,2247
11/25/2015 12:00:00 AM,12/28/2015 12:00:00 AM,3063,816,2247
11/25/2015 12:00:00 AM,12/29/2015 12:00:00 AM,2905,816,2089
11/25/2015 12:00:00 AM,12/30/2015 12:00:00 AM,2119,816,1303
11/25/2015 12:00:00 AM,12/31/2015 12:00:00 AM,2119,816,1303
11/25/2015 12:00:00 AM,1/1/2016 12:00:00 AM,2060,816,1244
11/25/2015 12:00:00 AM,1/2/2016 12:00:00 AM,1408,766,642
11/25/2015 12:00:00 AM,1/3/2016 12:00:00 AM,1408,766,642
11/25/2015 12:00:00 AM,1/4/2016 12:00:00 AM,1408,766,642
11/25/2015 12:00:00 AM,1/5/2016 12:00:00 AM,1412,766,646
11/25/2015 12:00:00 AM,1/6/2016 12:00:00 AM,1412,766,646
11/25/2015 12:00:00 AM,1/7/2016 12:00:00 AM,1412,766,646
11/25/2015 12:00:00 AM,1/8/2016 12:00:00 AM,1408,766,642
11/25/2015 12:00:00 AM,1/9/2016 12:00:00 AM,1408,766,642
11/25/2015 12:00:00 AM,1/10/2016 12:00:00 AM,1408,766,642
11/25/2015 12:00:00 AM,1/11/2016 12:00:00 AM,906,766,140
11/25/2015 12:00:00 AM,1/12/2016 12:00:00 AM,906,766,140
11/25/2015 12:00:00 AM,1/13/2016 12:00:00 AM,906,766,140
11/25/2015 12:00:00 AM,1/14/2016 12:00:00 AM,906,766,140
11/25/2015 12:00:00 AM,1/15/2016 12:00:00 AM,879,766,113
11/25/2015 12:00:00 AM,1/16/2016 12:00:00 AM,867,766,101
11/25/2015 12:00:00 AM,1/17/2016 12:00:00 AM,880,766,114
11/25/2015 12:00:00 AM,1/18/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/19/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/20/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/21/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/22/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/23/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/24/2016 12:00:00 AM,952,766,186
11/25/2015 12:00:00 AM,1/25/2016 12:00:00 AM,939,766,173
11/25/2015 12:00:00 AM,1/26/2016 12:00:00 AM,939,766,173
11/25/2015 12:00:00 AM,1/27/2016 12:00:00 AM,939,766,173
11/25/2015 12:00:00 AM,1/28/2016 12:00:00 AM,939,766,173
11/25/2015 12:00:00 AM,1/29/2016 12:00:00 AM,939,766,173
11/25/2015 12:00:00 AM,1/30/2016 12:00:00 AM,1708,1535,173
11/25/2015 12:00:00 AM,1/31/2016 12:00:00 AM,1659,1535,124
11/25/2015 12:00:00 AM,2/1/2016 12:00:00 AM,1898,1535,363
11/25/2015 12:00:00 AM,2/2/2016 12:00:00 AM,1902,1535,367
11/25/2015 12:00:00 AM,2/3/2016 12:00:00 AM,1902,1535,367
11/25/2015 12:00:00 AM,2/4/2016 12:00:00 AM,1902,1535,367
11/25/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2120,1535,585
11/25/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2411,1535,876
11/25/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2411,1535,876
11/25/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2411,1535,876
11/25/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2411,1535,876
11/25/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2456,1535,921
11/25/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2456,1535,921
11/25/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2456,1535,921
11/25/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2508,1535,973
11/25/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2521,1535,986
11/25/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4587,2723,1864
11/25/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4312,2493,1819
11/25/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4286,2467,1819
11/25/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4286,2467,1819
11/25/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4286,2467,1819
11/25/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4924,3105,1819
11/25/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4924,3105,1819
11/25/2015 12:00:00 AM,2/22/2016 12:00:00 AM,4911,3105,1806
11/25/2015 12:00:00 AM,2/23/2016 12:00:00 AM,4911,3105,1806
11/25/2015 12:00:00 AM,2/24/2016 12:00:00 AM,4911,3105,1806
11/24/2015 12:00:00 AM,11/25/2015 12:00:00 AM,16451,5771,10680
11/24/2015 12:00:00 AM,11/26/2015 12:00:00 AM,14960,5771,9189
11/24/2015 12:00:00 AM,11/27/2015 12:00:00 AM,14292,5771,8521
11/24/2015 12:00:00 AM,11/28/2015 12:00:00 AM,12986,5698,7288
11/24/2015 12:00:00 AM,11/29/2015 12:00:00 AM,13137,5698,7439
11/24/2015 12:00:00 AM,11/30/2015 12:00:00 AM,12172,4728,7444
11/24/2015 12:00:00 AM,12/1/2015 12:00:00 AM,11666,4354,7312
11/24/2015 12:00:00 AM,12/2/2015 12:00:00 AM,10999,3769,7230
11/24/2015 12:00:00 AM,12/3/2015 12:00:00 AM,10880,3769,7111
11/24/2015 12:00:00 AM,12/4/2015 12:00:00 AM,10880,3769,7111
11/24/2015 12:00:00 AM,12/5/2015 12:00:00 AM,11761,4174,7587
11/24/2015 12:00:00 AM,12/6/2015 12:00:00 AM,11552,4174,7378
11/24/2015 12:00:00 AM,12/7/2015 12:00:00 AM,11677,4313,7364
11/24/2015 12:00:00 AM,12/8/2015 12:00:00 AM,9782,3013,6769
11/24/2015 12:00:00 AM,12/9/2015 12:00:00 AM,9071,3013,6058
11/24/2015 12:00:00 AM,12/10/2015 12:00:00 AM,9071,3013,6058
11/24/2015 12:00:00 AM,12/11/2015 12:00:00 AM,9071,3013,6058
11/24/2015 12:00:00 AM,12/12/2015 12:00:00 AM,8138,3459,4679
11/24/2015 12:00:00 AM,12/13/2015 12:00:00 AM,7985,3444,4541
11/24/2015 12:00:00 AM,12/14/2015 12:00:00 AM,7930,3541,4389
11/24/2015 12:00:00 AM,12/15/2015 12:00:00 AM,5808,3136,2672
11/24/2015 12:00:00 AM,12/16/2015 12:00:00 AM,5870,3198,2672
11/24/2015 12:00:00 AM,12/17/2015 12:00:00 AM,5233,2500,2733
11/24/2015 12:00:00 AM,12/18/2015 12:00:00 AM,4491,1758,2733
11/24/2015 12:00:00 AM,12/19/2015 12:00:00 AM,4478,1758,2720
11/24/2015 12:00:00 AM,12/20/2015 12:00:00 AM,4307,1696,2611
11/24/2015 12:00:00 AM,12/21/2015 12:00:00 AM,4307,1696,2611
11/24/2015 12:00:00 AM,12/22/2015 12:00:00 AM,3427,816,2611
11/24/2015 12:00:00 AM,12/23/2015 12:00:00 AM,2585,816,1769
11/24/2015 12:00:00 AM,12/24/2015 12:00:00 AM,2514,816,1698
11/24/2015 12:00:00 AM,12/25/2015 12:00:00 AM,3063,816,2247
11/24/2015 12:00:00 AM,12/26/2015 12:00:00 AM,3063,816,2247
11/24/2015 12:00:00 AM,12/27/2015 12:00:00 AM,3063,816,2247
11/24/2015 12:00:00 AM,12/28/2015 12:00:00 AM,3063,816,2247
11/24/2015 12:00:00 AM,12/29/2015 12:00:00 AM,2905,816,2089
11/24/2015 12:00:00 AM,12/30/2015 12:00:00 AM,2119,816,1303
11/24/2015 12:00:00 AM,12/31/2015 12:00:00 AM,2119,816,1303
11/24/2015 12:00:00 AM,1/1/2016 12:00:00 AM,2060,816,1244
11/24/2015 12:00:00 AM,1/2/2016 12:00:00 AM,1408,766,642
11/24/2015 12:00:00 AM,1/3/2016 12:00:00 AM,1408,766,642
11/24/2015 12:00:00 AM,1/4/2016 12:00:00 AM,1408,766,642
11/24/2015 12:00:00 AM,1/5/2016 12:00:00 AM,1412,766,646
11/24/2015 12:00:00 AM,1/6/2016 12:00:00 AM,1412,766,646
11/24/2015 12:00:00 AM,1/7/2016 12:00:00 AM,1412,766,646
11/24/2015 12:00:00 AM,1/8/2016 12:00:00 AM,1408,766,642
11/24/2015 12:00:00 AM,1/9/2016 12:00:00 AM,1408,766,642
11/24/2015 12:00:00 AM,1/10/2016 12:00:00 AM,1408,766,642
11/24/2015 12:00:00 AM,1/11/2016 12:00:00 AM,906,766,140
11/24/2015 12:00:00 AM,1/12/2016 12:00:00 AM,906,766,140
11/24/2015 12:00:00 AM,1/13/2016 12:00:00 AM,906,766,140
11/24/2015 12:00:00 AM,1/14/2016 12:00:00 AM,906,766,140
11/24/2015 12:00:00 AM,1/15/2016 12:00:00 AM,879,766,113
11/24/2015 12:00:00 AM,1/16/2016 12:00:00 AM,867,766,101
11/24/2015 12:00:00 AM,1/17/2016 12:00:00 AM,880,766,114
11/24/2015 12:00:00 AM,1/18/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/19/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/20/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/21/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/22/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/23/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/24/2016 12:00:00 AM,952,766,186
11/24/2015 12:00:00 AM,1/25/2016 12:00:00 AM,939,766,173
11/24/2015 12:00:00 AM,1/26/2016 12:00:00 AM,939,766,173
11/24/2015 12:00:00 AM,1/27/2016 12:00:00 AM,939,766,173
11/24/2015 12:00:00 AM,1/28/2016 12:00:00 AM,939,766,173
11/24/2015 12:00:00 AM,1/29/2016 12:00:00 AM,939,766,173
11/24/2015 12:00:00 AM,1/30/2016 12:00:00 AM,1708,1535,173
11/24/2015 12:00:00 AM,1/31/2016 12:00:00 AM,1659,1535,124
11/24/2015 12:00:00 AM,2/1/2016 12:00:00 AM,1898,1535,363
11/24/2015 12:00:00 AM,2/2/2016 12:00:00 AM,1902,1535,367
11/24/2015 12:00:00 AM,2/3/2016 12:00:00 AM,1902,1535,367
11/24/2015 12:00:00 AM,2/4/2016 12:00:00 AM,1902,1535,367
11/24/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2120,1535,585
11/24/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2411,1535,876
11/24/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2411,1535,876
11/24/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2411,1535,876
11/24/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2411,1535,876
11/24/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2456,1535,921
11/24/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2456,1535,921
11/24/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2456,1535,921
11/24/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2508,1535,973
11/24/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2521,1535,986
11/24/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4587,2723,1864
11/24/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4312,2493,1819
11/24/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4286,2467,1819
11/24/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4286,2467,1819
11/24/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4286,2467,1819
11/24/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4924,3105,1819
11/24/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4924,3105,1819
11/24/2015 12:00:00 AM,2/22/2016 12:00:00 AM,4911,3105,1806
11/24/2015 12:00:00 AM,2/23/2016 12:00:00 AM,4911,3105,1806
11/23/2015 12:00:00 AM,11/24/2015 12:00:00 AM,18494,7581,10913
11/23/2015 12:00:00 AM,11/25/2015 12:00:00 AM,15831,5771,10060
11/23/2015 12:00:00 AM,11/26/2015 12:00:00 AM,14960,5771,9189
11/23/2015 12:00:00 AM,11/27/2015 12:00:00 AM,13134,5771,7363
11/23/2015 12:00:00 AM,11/28/2015 12:00:00 AM,12986,5698,7288
11/23/2015 12:00:00 AM,11/29/2015 12:00:00 AM,13137,5698,7439
11/23/2015 12:00:00 AM,11/30/2015 12:00:00 AM,12053,4728,7325
11/23/2015 12:00:00 AM,12/1/2015 12:00:00 AM,11547,4354,7193
11/23/2015 12:00:00 AM,12/2/2015 12:00:00 AM,10880,3769,7111
11/23/2015 12:00:00 AM,12/3/2015 12:00:00 AM,10880,3769,7111
11/23/2015 12:00:00 AM,12/4/2015 12:00:00 AM,10880,3769,7111
11/23/2015 12:00:00 AM,12/5/2015 12:00:00 AM,11761,4174,7587
11/23/2015 12:00:00 AM,12/6/2015 12:00:00 AM,11552,4174,7378
11/23/2015 12:00:00 AM,12/7/2015 12:00:00 AM,11677,4313,7364
11/23/2015 12:00:00 AM,12/8/2015 12:00:00 AM,9782,3013,6769
11/23/2015 12:00:00 AM,12/9/2015 12:00:00 AM,9071,3013,6058
11/23/2015 12:00:00 AM,12/10/2015 12:00:00 AM,9071,3013,6058
11/23/2015 12:00:00 AM,12/11/2015 12:00:00 AM,9071,3013,6058
11/23/2015 12:00:00 AM,12/12/2015 12:00:00 AM,8138,3459,4679
11/23/2015 12:00:00 AM,12/13/2015 12:00:00 AM,7985,3444,4541
11/23/2015 12:00:00 AM,12/14/2015 12:00:00 AM,7930,3541,4389
11/23/2015 12:00:00 AM,12/15/2015 12:00:00 AM,5808,3136,2672
11/23/2015 12:00:00 AM,12/16/2015 12:00:00 AM,5870,3198,2672
11/23/2015 12:00:00 AM,12/17/2015 12:00:00 AM,5233,2500,2733
11/23/2015 12:00:00 AM,12/18/2015 12:00:00 AM,4491,1758,2733
11/23/2015 12:00:00 AM,12/19/2015 12:00:00 AM,4478,1758,2720
11/23/2015 12:00:00 AM,12/20/2015 12:00:00 AM,4307,1696,2611
11/23/2015 12:00:00 AM,12/21/2015 12:00:00 AM,4307,1696,2611
11/23/2015 12:00:00 AM,12/22/2015 12:00:00 AM,3427,816,2611
11/23/2015 12:00:00 AM,12/23/2015 12:00:00 AM,2585,816,1769
11/23/2015 12:00:00 AM,12/24/2015 12:00:00 AM,2514,816,1698
11/23/2015 12:00:00 AM,12/25/2015 12:00:00 AM,3063,816,2247
11/23/2015 12:00:00 AM,12/26/2015 12:00:00 AM,3063,816,2247
11/23/2015 12:00:00 AM,12/27/2015 12:00:00 AM,3063,816,2247
11/23/2015 12:00:00 AM,12/28/2015 12:00:00 AM,3063,816,2247
11/23/2015 12:00:00 AM,12/29/2015 12:00:00 AM,2905,816,2089
11/23/2015 12:00:00 AM,12/30/2015 12:00:00 AM,2119,816,1303
11/23/2015 12:00:00 AM,12/31/2015 12:00:00 AM,2119,816,1303
11/23/2015 12:00:00 AM,1/1/2016 12:00:00 AM,2060,816,1244
11/23/2015 12:00:00 AM,1/2/2016 12:00:00 AM,1408,766,642
11/23/2015 12:00:00 AM,1/3/2016 12:00:00 AM,1408,766,642
11/23/2015 12:00:00 AM,1/4/2016 12:00:00 AM,1408,766,642
11/23/2015 12:00:00 AM,1/5/2016 12:00:00 AM,1412,766,646
11/23/2015 12:00:00 AM,1/6/2016 12:00:00 AM,1412,766,646
11/23/2015 12:00:00 AM,1/7/2016 12:00:00 AM,1412,766,646
11/23/2015 12:00:00 AM,1/8/2016 12:00:00 AM,1408,766,642
11/23/2015 12:00:00 AM,1/9/2016 12:00:00 AM,1408,766,642
11/23/2015 12:00:00 AM,1/10/2016 12:00:00 AM,1408,766,642
11/23/2015 12:00:00 AM,1/11/2016 12:00:00 AM,906,766,140
11/23/2015 12:00:00 AM,1/12/2016 12:00:00 AM,906,766,140
11/23/2015 12:00:00 AM,1/13/2016 12:00:00 AM,906,766,140
11/23/2015 12:00:00 AM,1/14/2016 12:00:00 AM,906,766,140
11/23/2015 12:00:00 AM,1/15/2016 12:00:00 AM,879,766,113
11/23/2015 12:00:00 AM,1/16/2016 12:00:00 AM,867,766,101
11/23/2015 12:00:00 AM,1/17/2016 12:00:00 AM,880,766,114
11/23/2015 12:00:00 AM,1/18/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/19/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/20/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/21/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/22/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/23/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/24/2016 12:00:00 AM,952,766,186
11/23/2015 12:00:00 AM,1/25/2016 12:00:00 AM,939,766,173
11/23/2015 12:00:00 AM,1/26/2016 12:00:00 AM,939,766,173
11/23/2015 12:00:00 AM,1/27/2016 12:00:00 AM,939,766,173
11/23/2015 12:00:00 AM,1/28/2016 12:00:00 AM,939,766,173
11/23/2015 12:00:00 AM,1/29/2016 12:00:00 AM,939,766,173
11/23/2015 12:00:00 AM,1/30/2016 12:00:00 AM,1708,1535,173
11/23/2015 12:00:00 AM,1/31/2016 12:00:00 AM,1659,1535,124
11/23/2015 12:00:00 AM,2/1/2016 12:00:00 AM,1898,1535,363
11/23/2015 12:00:00 AM,2/2/2016 12:00:00 AM,1902,1535,367
11/23/2015 12:00:00 AM,2/3/2016 12:00:00 AM,1902,1535,367
11/23/2015 12:00:00 AM,2/4/2016 12:00:00 AM,1902,1535,367
11/23/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2120,1535,585
11/23/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2411,1535,876
11/23/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2411,1535,876
11/23/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2411,1535,876
11/23/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2411,1535,876
11/23/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2456,1535,921
11/23/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2456,1535,921
11/23/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2456,1535,921
11/23/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2508,1535,973
11/23/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2521,1535,986
11/23/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4587,2723,1864
11/23/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4312,2493,1819
11/23/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4286,2467,1819
11/23/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4286,2467,1819
11/23/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4286,2467,1819
11/23/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4924,3105,1819
11/23/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4924,3105,1819
11/23/2015 12:00:00 AM,2/22/2016 12:00:00 AM,4911,3105,1806
11/22/2015 12:00:00 AM,11/23/2015 12:00:00 AM,18732,8354,10378
11/22/2015 12:00:00 AM,11/24/2015 12:00:00 AM,17120,6207,10913
11/22/2015 12:00:00 AM,11/25/2015 12:00:00 AM,15787,5727,10060
11/22/2015 12:00:00 AM,11/26/2015 12:00:00 AM,14916,5727,9189
11/22/2015 12:00:00 AM,11/27/2015 12:00:00 AM,13090,5727,7363
11/22/2015 12:00:00 AM,11/28/2015 12:00:00 AM,12942,5654,7288
11/22/2015 12:00:00 AM,11/29/2015 12:00:00 AM,13093,5654,7439
11/22/2015 12:00:00 AM,11/30/2015 12:00:00 AM,12009,4684,7325
11/22/2015 12:00:00 AM,12/1/2015 12:00:00 AM,11547,4354,7193
11/22/2015 12:00:00 AM,12/2/2015 12:00:00 AM,10880,3769,7111
11/22/2015 12:00:00 AM,12/3/2015 12:00:00 AM,10880,3769,7111
11/22/2015 12:00:00 AM,12/4/2015 12:00:00 AM,10880,3769,7111
11/22/2015 12:00:00 AM,12/5/2015 12:00:00 AM,11761,4174,7587
11/22/2015 12:00:00 AM,12/6/2015 12:00:00 AM,11552,4174,7378
11/22/2015 12:00:00 AM,12/7/2015 12:00:00 AM,11677,4313,7364
11/22/2015 12:00:00 AM,12/8/2015 12:00:00 AM,9782,3013,6769
11/22/2015 12:00:00 AM,12/9/2015 12:00:00 AM,9071,3013,6058
11/22/2015 12:00:00 AM,12/10/2015 12:00:00 AM,9071,3013,6058
11/22/2015 12:00:00 AM,12/11/2015 12:00:00 AM,9071,3013,6058
11/22/2015 12:00:00 AM,12/12/2015 12:00:00 AM,8138,3459,4679
11/22/2015 12:00:00 AM,12/13/2015 12:00:00 AM,7985,3444,4541
11/22/2015 12:00:00 AM,12/14/2015 12:00:00 AM,7930,3541,4389
11/22/2015 12:00:00 AM,12/15/2015 12:00:00 AM,5808,3136,2672
11/22/2015 12:00:00 AM,12/16/2015 12:00:00 AM,5870,3198,2672
11/22/2015 12:00:00 AM,12/17/2015 12:00:00 AM,5233,2500,2733
11/22/2015 12:00:00 AM,12/18/2015 12:00:00 AM,4491,1758,2733
11/22/2015 12:00:00 AM,12/19/2015 12:00:00 AM,4478,1758,2720
11/22/2015 12:00:00 AM,12/20/2015 12:00:00 AM,4307,1696,2611
11/22/2015 12:00:00 AM,12/21/2015 12:00:00 AM,4307,1696,2611
11/22/2015 12:00:00 AM,12/22/2015 12:00:00 AM,3427,816,2611
11/22/2015 12:00:00 AM,12/23/2015 12:00:00 AM,2585,816,1769
11/22/2015 12:00:00 AM,12/24/2015 12:00:00 AM,2514,816,1698
11/22/2015 12:00:00 AM,12/25/2015 12:00:00 AM,3063,816,2247
11/22/2015 12:00:00 AM,12/26/2015 12:00:00 AM,3063,816,2247
11/22/2015 12:00:00 AM,12/27/2015 12:00:00 AM,3063,816,2247
11/22/2015 12:00:00 AM,12/28/2015 12:00:00 AM,3063,816,2247
11/22/2015 12:00:00 AM,12/29/2015 12:00:00 AM,2905,816,2089
11/22/2015 12:00:00 AM,12/30/2015 12:00:00 AM,2119,816,1303
11/22/2015 12:00:00 AM,12/31/2015 12:00:00 AM,2119,816,1303
11/22/2015 12:00:00 AM,1/1/2016 12:00:00 AM,2060,816,1244
11/22/2015 12:00:00 AM,1/2/2016 12:00:00 AM,1408,766,642
11/22/2015 12:00:00 AM,1/3/2016 12:00:00 AM,1408,766,642
11/22/2015 12:00:00 AM,1/4/2016 12:00:00 AM,1408,766,642
11/22/2015 12:00:00 AM,1/5/2016 12:00:00 AM,1412,766,646
11/22/2015 12:00:00 AM,1/6/2016 12:00:00 AM,1412,766,646
11/22/2015 12:00:00 AM,1/7/2016 12:00:00 AM,1412,766,646
11/22/2015 12:00:00 AM,1/8/2016 12:00:00 AM,1408,766,642
11/22/2015 12:00:00 AM,1/9/2016 12:00:00 AM,1408,766,642
11/22/2015 12:00:00 AM,1/10/2016 12:00:00 AM,1408,766,642
11/22/2015 12:00:00 AM,1/11/2016 12:00:00 AM,906,766,140
11/22/2015 12:00:00 AM,1/12/2016 12:00:00 AM,906,766,140
11/22/2015 12:00:00 AM,1/13/2016 12:00:00 AM,906,766,140
11/22/2015 12:00:00 AM,1/14/2016 12:00:00 AM,906,766,140
11/22/2015 12:00:00 AM,1/15/2016 12:00:00 AM,879,766,113
11/22/2015 12:00:00 AM,1/16/2016 12:00:00 AM,867,766,101
11/22/2015 12:00:00 AM,1/17/2016 12:00:00 AM,880,766,114
11/22/2015 12:00:00 AM,1/18/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/19/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/20/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/21/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/22/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/23/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/24/2016 12:00:00 AM,952,766,186
11/22/2015 12:00:00 AM,1/25/2016 12:00:00 AM,939,766,173
11/22/2015 12:00:00 AM,1/26/2016 12:00:00 AM,939,766,173
11/22/2015 12:00:00 AM,1/27/2016 12:00:00 AM,939,766,173
11/22/2015 12:00:00 AM,1/28/2016 12:00:00 AM,939,766,173
11/22/2015 12:00:00 AM,1/29/2016 12:00:00 AM,939,766,173
11/22/2015 12:00:00 AM,1/30/2016 12:00:00 AM,1708,1535,173
11/22/2015 12:00:00 AM,1/31/2016 12:00:00 AM,1659,1535,124
11/22/2015 12:00:00 AM,2/1/2016 12:00:00 AM,1898,1535,363
11/22/2015 12:00:00 AM,2/2/2016 12:00:00 AM,1902,1535,367
11/22/2015 12:00:00 AM,2/3/2016 12:00:00 AM,1902,1535,367
11/22/2015 12:00:00 AM,2/4/2016 12:00:00 AM,1902,1535,367
11/22/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2120,1535,585
11/22/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2411,1535,876
11/22/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2411,1535,876
11/22/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2411,1535,876
11/22/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2411,1535,876
11/22/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2456,1535,921
11/22/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2456,1535,921
11/22/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2456,1535,921
11/22/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2508,1535,973
11/22/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2521,1535,986
11/22/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4587,2723,1864
11/22/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4312,2493,1819
11/22/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4286,2467,1819
11/22/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4286,2467,1819
11/22/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4286,2467,1819
11/22/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4924,3105,1819
11/22/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4924,3105,1819
11/21/2015 12:00:00 AM,11/22/2015 12:00:00 AM,19298,8591,10707
11/21/2015 12:00:00 AM,11/23/2015 12:00:00 AM,17351,7024,10327
11/21/2015 12:00:00 AM,11/24/2015 12:00:00 AM,17069,6207,10862
11/21/2015 12:00:00 AM,11/25/2015 12:00:00 AM,15787,5727,10060
11/21/2015 12:00:00 AM,11/26/2015 12:00:00 AM,14916,5727,9189
11/21/2015 12:00:00 AM,11/27/2015 12:00:00 AM,13090,5727,7363
11/21/2015 12:00:00 AM,11/28/2015 12:00:00 AM,12942,5654,7288
11/21/2015 12:00:00 AM,11/29/2015 12:00:00 AM,13093,5654,7439
11/21/2015 12:00:00 AM,11/30/2015 12:00:00 AM,12009,4684,7325
